site__ YYMMMDD yyyy.yyyy _MJD_______ time____ __east(m)_______ _north(m)________ ____up(m)_______ reflat(deg)_____ reflon(deg)_____ Height(m)_______
950203 05AUG16 2005.6219 53598.49350 12:00:00 -3.9359667831E+06 3.1865312882E+06 3.8645627548E+06 3.7533692940E+01 1.4100660999E+02 5.3491550744E+01
950203 05AUG17 2005.6246 53599.47899 12:00:00 -3.9359667924E+06 3.1865312899E+06 3.8645627555E+06 3.7533692899E+01 1.4100661004E+02 5.3498557338E+01
950203 05AUG18 2005.6273 53600.46449 12:00:00 -3.9359667985E+06 3.1865312976E+06 3.8645627595E+06 3.7533692875E+01 1.4100661002E+02 5.3508595988E+01
950203 05AUG19 2005.6301 53601.48649 12:00:00 -3.9359667939E+06 3.1865312950E+06 3.8645627610E+06 3.7533692914E+01 1.4100661001E+02 5.3505377369E+01
950203 05AUG20 2005.6328 53602.47199 12:00:00 -3.9359667900E+06 3.1865312925E+06 3.8645627613E+06 3.7533692942E+01 1.4100661000E+02 5.3501909005E+01
950203 05AUG21 2005.6356 53603.49399 12:00:00 -3.9359667864E+06 3.1865312971E+06 3.8645627592E+06 3.7533692926E+01 1.4100660993E+02 5.3500706131E+01
950203 05AUG22 2005.6383 53604.47949 12:00:00 -3.9359667851E+06 3.1865312852E+06 3.8645627521E+06 3.7533692922E+01 1.4100661003E+02 5.3489641558E+01
950203 05AUG23 2005.6410 53605.46500 12:00:00 -3.9359667797E+06 3.1865312810E+06 3.8645627504E+06 3.7533692948E+01 1.4100661003E+02 5.3483181981E+01
950203 05AUG24 2005.6438 53606.48699 12:00:00 -3.9359667971E+06 3.1865312949E+06 3.8645627558E+06 3.7533692864E+01 1.4100661003E+02 5.3504131746E+01
950203 05AUG25 2005.6465 53607.47250 12:00:00 -3.9359667931E+06 3.1865312944E+06 3.8645627567E+06 3.7533692889E+01 1.4100661001E+02 5.3501965239E+01
950203 05AUG26 2005.6493 53608.49449 12:00:00 -3.9359667931E+06 3.1865312907E+06 3.8645627546E+06 3.7533692887E+01 1.4100661004E+02 5.3498839646E+01
950203 05AUG27 2005.6520 53609.48000 12:00:00 -3.9359667984E+06 3.1865312969E+06 3.8645627615E+06 3.7533692892E+01 1.4100661002E+02 5.3509403528E+01
950203 05AUG28 2005.6547 53610.46550 12:00:00 -3.9359667947E+06 3.1865312916E+06 3.8645627573E+06 3.7533692896E+01 1.4100661004E+02 5.3501919769E+01
950203 05AUG29 2005.6575 53611.48750 12:00:00 -3.9359667904E+06 3.1865312907E+06 3.8645627485E+06 3.7533692855E+01 1.4100661002E+02 5.3493459263E+01
950203 05AUG30 2005.6602 53612.47300 12:00:00 -3.9359667929E+06 3.1865312853E+06 3.8645627536E+06 3.7533692899E+01 1.4100661008E+02 5.3495412677E+01
950203 05AUG31 2005.6630 53613.49500 12:00:00 -3.9359667877E+06 3.1865312869E+06 3.8645627518E+06 3.7533692903E+01 1.4100661003E+02 5.3491909510E+01
950203 05SEP01 2005.6657 53614.48050 12:00:00 -3.9359667886E+06 3.1865312850E+06 3.8645627581E+06 3.7533692951E+01 1.4100661006E+02 5.3495354287E+01
950203 05SEP02 2005.6684 53615.46600 12:00:00 -3.9359667913E+06 3.1865312906E+06 3.8645627606E+06 3.7533692938E+01 1.4100661003E+02 5.3501335721E+01
950203 05SEP03 2005.6712 53616.48800 12:00:00 -3.9359667755E+06 3.1865312814E+06 3.8645627481E+06 3.7533692948E+01 1.4100661000E+02 5.3479391760E+01
950203 05SEP04 2005.6739 53617.47350 12:00:00 -3.9359667787E+06 3.1865312804E+06 3.8645627457E+06 3.7533692920E+01 1.4100661003E+02 5.3479402895E+01
950203 05SEP05 2005.6767 53618.49550 12:00:00 -3.9359667868E+06 3.1865312895E+06 3.8645627545E+06 3.7533692917E+01 1.4100661000E+02 5.3494297068E+01
950203 05SEP06 2005.6794 53619.48100 12:00:00 -3.9359667831E+06 3.1865312846E+06 3.8645627521E+06 3.7533692933E+01 1.4100661002E+02 5.3488109510E+01
950203 05SEP07 2005.6821 53620.46649 12:00:00 -3.9359668016E+06 3.1865312974E+06 3.8645627658E+06 3.7533692908E+01 1.4100661004E+02 5.3514244953E+01
950203 05SEP08 2005.6849 53621.48850 12:00:00 -3.9359667908E+06 3.1865312932E+06 3.8645627595E+06 3.7533692923E+01 1.4100661000E+02 5.3501654744E+01
950203 05SEP09 2005.6876 53622.47399 12:00:00 -3.9359667820E+06 3.1865312934E+06 3.8645627600E+06 3.7533692964E+01 1.4100660994E+02 5.3496635444E+01
950203 05SEP10 2005.6904 53623.49600 12:00:00 -3.9359667863E+06 3.1865312921E+06 3.8645627594E+06 3.7533692945E+01 1.4100660998E+02 5.3498271459E+01
950203 05SEP11 2005.6931 53624.48149 12:00:00 -3.9359667892E+06 3.1865312974E+06 3.8645627598E+06 3.7533692918E+01 1.4100660995E+02 5.3502947088E+01
950203 05SEP12 2005.6958 53625.46699 12:00:00 -3.9359667859E+06 3.1865312934E+06 3.8645627569E+06 3.7533692925E+01 1.4100660996E+02 5.3497150527E+01
950203 05SEP13 2005.6986 53626.48899 12:00:00 -3.9359667903E+06 3.1865312961E+06 3.8645627593E+06 3.7533692914E+01 1.4100660997E+02 5.3502671767E+01
950203 05SEP14 2005.7013 53627.47449 12:00:00 -3.9359667918E+06 3.1865312933E+06 3.8645627638E+06 3.7533692949E+01 1.4100661001E+02 5.3504940653E+01
950203 05SEP15 2005.7041 53628.49649 12:00:00 -3.9359667830E+06 3.1865312851E+06 3.8645627506E+06 3.7533692921E+01 1.4100661002E+02 5.3487383524E+01
950203 05SEP16 2005.7068 53629.48199 12:00:00 -3.9359667877E+06 3.1865312898E+06 3.8645627514E+06 3.7533692890E+01 1.4100661001E+02 5.3493112853E+01
950203 05SEP17 2005.7095 53630.46749 12:00:00 -3.9359667895E+06 3.1865312946E+06 3.8645627580E+06 3.7533692913E+01 1.4100660998E+02 5.3500638240E+01
950203 05SEP18 2005.7123 53631.48949 12:00:00 -3.9359667870E+06 3.1865312903E+06 3.8645627607E+06 3.7533692958E+01 1.4100661000E+02 5.3498596728E+01
950203 05SEP19 2005.7150 53632.47499 12:00:00 -3.9359667941E+06 3.1865312967E+06 3.8645627605E+06 3.7533692904E+01 1.4100660999E+02 5.3506044283E+01
950203 05SEP20 2005.7178 53633.49699 12:00:00 -3.9359667894E+06 3.1865312957E+06 3.8645627623E+06 3.7533692941E+01 1.4100660997E+02 5.3503745162E+01
950203 05SEP21 2005.7205 53634.48249 12:00:00 -3.9359667920E+06 3.1865312970E+06 3.8645627669E+06 3.7533692958E+01 1.4100660998E+02 5.3508798740E+01
950203 05SEP22 2005.7232 53635.46800 12:00:00 -3.9359667936E+06 3.1865312960E+06 3.8645627657E+06 3.7533692946E+01 1.4100661000E+02 5.3508554817E+01
950203 05SEP23 2005.7260 53636.49000 12:00:00 -3.9359667882E+06 3.1865312919E+06 3.8645627602E+06 3.7533692944E+01 1.4100660999E+02 5.3499830074E+01
950203 05SEP24 2005.7287 53637.47550 12:00:00 -3.9359667923E+06 3.1865313005E+06 3.8645627650E+06 3.7533692931E+01 1.4100660995E+02 5.3509572526E+01
950203 05SEP25 2005.7315 53638.49750 12:00:00 -3.9359667936E+06 3.1865312971E+06 3.8645627639E+06 3.7533692929E+01 1.4100660999E+02 5.3508007082E+01
950203 05SEP26 2005.7342 53639.48300 12:00:00 -3.9359667930E+06 3.1865312961E+06 3.8645627624E+06 3.7533692925E+01 1.4100660999E+02 5.3506224466E+01
950203 05SEP27 2005.7369 53640.46850 12:00:00 -3.9359667898E+06 3.1865312890E+06 3.8645627562E+06 3.7533692918E+01 1.4100661003E+02 5.3496932258E+01
950203 05SEP28 2005.7397 53641.49050 12:00:00 -3.9359667895E+06 3.1865312937E+06 3.8645627553E+06 3.7533692897E+01 1.4100660999E+02 5.3498544246E+01
950203 05SEP29 2005.7424 53642.47600 12:00:00 -3.9359667914E+06 3.1865312881E+06 3.8645627576E+06 3.7533692925E+01 1.4100661005E+02 5.3498322228E+01
950203 05SEP30 2005.7452 53643.49800 12:00:00 -3.9359667898E+06 3.1865312950E+06 3.8645627639E+06 3.7533692953E+01 1.4100660998E+02 5.3504617175E+01
950203 05OCT01 2005.7479 53644.48350 12:00:00 -3.9359667998E+06 3.1865313025E+06 3.8645627680E+06 3.7533692913E+01 1.4100660998E+02 5.3517020642E+01
950203 05OCT02 2005.7506 53645.46899 12:00:00 -3.9359667957E+06 3.1865312926E+06 3.8645627623E+06 3.7533692924E+01 1.4100661004E+02 5.3506081216E+01
950203 05OCT03 2005.7534 53646.49100 12:00:00 -3.9359667959E+06 3.1865312984E+06 3.8645627675E+06 3.7533692941E+01 1.4100660999E+02 5.3512266533E+01
950203 05OCT04 2005.7561 53647.47649 12:00:00 -3.9359667898E+06 3.1865312901E+06 3.8645627598E+06 3.7533692940E+01 1.4100661002E+02 5.3499674354E+01
950203 05OCT05 2005.7589 53648.49850 12:00:00 -3.9359667985E+06 3.1865312965E+06 3.8645627692E+06 3.7533692948E+01 1.4100661003E+02 5.3513956624E+01
950203 05OCT06 2005.7616 53649.48399 12:00:00 -3.9359667927E+06 3.1865312983E+06 3.8645627660E+06 3.7533692944E+01 1.4100660997E+02 5.3509330535E+01
950203 05OCT07 2005.7643 53650.46949 12:00:00 -3.9359667911E+06 3.1865313008E+06 3.8645627653E+06 3.7533692937E+01 1.4100660994E+02 5.3509165390E+01
950203 05OCT08 2005.7671 53651.49149 12:00:00 -3.9359667961E+06 3.1865312968E+06 3.8645627666E+06 3.7533692939E+01 1.4100661001E+02 5.3511043130E+01
950203 05OCT09 2005.7698 53652.47699 12:00:00 -3.9359667931E+06 3.1865312962E+06 3.8645627643E+06 3.7533692937E+01 1.4100660999E+02 5.3507493529E+01
950203 05OCT10 2005.7726 53653.49899 12:00:00 -3.9359667944E+06 3.1865312918E+06 3.8645627654E+06 3.7533692955E+01 1.4100661004E+02 5.3506769411E+01
950203 05OCT11 2005.7753 53654.48449 12:00:00 -3.9359667918E+06 3.1865312958E+06 3.8645627646E+06 3.7533692946E+01 1.4100660998E+02 5.3506675476E+01
950203 05OCT12 2005.7780 53655.47000 12:00:00 -3.9359667900E+06 3.1865312938E+06 3.8645627641E+06 3.7533692957E+01 1.4100660999E+02 5.3504263514E+01
950203 05OCT13 2005.7808 53656.49199 12:00:00 -3.9359667880E+06 3.1865312922E+06 3.8645627664E+06 3.7533692988E+01 1.4100660999E+02 5.3503633715E+01
950203 05OCT14 2005.7835 53657.47750 12:00:00 -3.9359667877E+06 3.1865312902E+06 3.8645627606E+06 3.7533692955E+01 1.4100661000E+02 5.3498917339E+01
950203 05OCT15 2005.7863 53658.49949 12:00:00 -3.9359668015E+06 3.1865312944E+06 3.8645627698E+06 3.7533692947E+01 1.4100661007E+02 5.3515123301E+01
950203 05OCT16 2005.7890 53659.48499 12:00:00 -3.9359667975E+06 3.1865312959E+06 3.8645627602E+06 3.7533692890E+01 1.4100661002E+02 5.3507557857E+01
950203 05OCT17 2005.7917 53660.47050 12:00:00 -3.9359667906E+06 3.1865312944E+06 3.8645627673E+06 3.7533692976E+01 1.4100660999E+02 5.3506882227E+01
950203 05OCT18 2005.7945 53661.49249 12:00:00 -3.9359668000E+06 3.1865312969E+06 3.8645627696E+06 3.7533692943E+01 1.4100661003E+02 5.3515324402E+01
950203 05OCT19 2005.7972 53662.47800 12:00:00 -3.9359667941E+06 3.1865312941E+06 3.8645627673E+06 3.7533692962E+01 1.4100661002E+02 5.3508889692E+01
950203 05OCT20 2005.8000 53663.49999 12:00:00 -3.9359667970E+06 3.1865312925E+06 3.8645627602E+06 3.7533692904E+01 1.4100661005E+02 5.3505553168E+01
950203 05OCT21 2005.8027 53664.48550 12:00:00 -3.9359667810E+06 3.1865312906E+06 3.8645627623E+06 3.7533692994E+01 1.4100660995E+02 5.3496023202E+01
950203 05OCT22 2005.8054 53665.47100 12:00:00 -3.9359667996E+06 3.1865313010E+06 3.8645627677E+06 3.7533692917E+01 1.4100660999E+02 5.3515966143E+01
950203 05OCT23 2005.8082 53666.49300 12:00:00 -3.9359667906E+06 3.1865312963E+06 3.8645627622E+06 3.7533692933E+01 1.4100660997E+02 5.3504723221E+01
950203 05OCT24 2005.8109 53667.47850 12:00:00 -3.9359667929E+06 3.1865312854E+06 3.8645627598E+06 3.7533692943E+01 1.4100661008E+02 5.3499239787E+01
950203 05OCT25 2005.8136 53668.46399 12:00:00 -3.9359667959E+06 3.1865312962E+06 3.8645627612E+06 3.7533692903E+01 1.4100661001E+02 5.3507330649E+01
950203 05OCT26 2005.8164 53669.48600 12:00:00 -3.9359667940E+06 3.1865312949E+06 3.8645627611E+06 3.7533692915E+01 1.4100661001E+02 5.3505450027E+01
950203 05OCT27 2005.8191 53670.47149 12:00:00 -3.9359667904E+06 3.1865312912E+06 3.8645627608E+06 3.7533692941E+01 1.4100661002E+02 5.3501202255E+01
950203 05OCT28 2005.8219 53671.49350 12:00:00 -3.9359667936E+06 3.1865312873E+06 3.8645627617E+06 3.7533692947E+01 1.4100661007E+02 5.3501776807E+01
950203 05OCT29 2005.8246 53672.47899 12:00:00 -3.9359667982E+06 3.1865312846E+06 3.8645627577E+06 3.7533692908E+01 1.4100661013E+02 5.3500827778E+01
950203 05OCT30 2005.8273 53673.46449 12:00:00 -3.9359667967E+06 3.1865312993E+06 3.8645627669E+06 3.7533692930E+01 1.4100660999E+02 5.3512843140E+01
950203 05OCT31 2005.8301 53674.48649 12:00:00 -3.9359667917E+06 3.1865312881E+06 3.8645627610E+06 3.7533692948E+01 1.4100661005E+02 5.3500578500E+01
950203 05NOV01 2005.8328 53675.47199 12:00:00 -3.9359667941E+06 3.1865312943E+06 3.8645627649E+06 3.7533692944E+01 1.4100661001E+02 5.3507527341E+01
950203 05NOV02 2005.8356 53676.49399 12:00:00 -3.9359667893E+06 3.1865312846E+06 3.8645627608E+06 3.7533692969E+01 1.4100661007E+02 5.3497231043E+01
950203 05NOV03 2005.8383 53677.47949 12:00:00 -3.9359667927E+06 3.1865312857E+06 3.8645627625E+06 3.7533692962E+01 1.4100661008E+02 5.3500911129E+01
950203 05NOV04 2005.8410 53678.46499 12:00:00 -3.9359667884E+06 3.1865312828E+06 3.8645627613E+06 3.7533692982E+01 1.4100661007E+02 5.3496082800E+01
950203 05NOV05 2005.8438 53679.48699 12:00:00 -3.9359667900E+06 3.1865312769E+06 3.8645627617E+06 3.7533692999E+01 1.4100661014E+02 5.3494368657E+01
950203 05NOV06 2005.8465 53680.47250 12:00:00 -3.9359667964E+06 3.1865312838E+06 3.8645627658E+06 3.7533692977E+01 1.4100661012E+02 5.3504253947E+01
950203 05NOV07 2005.8493 53681.49449 12:00:00 -3.9359667897E+06 3.1865312815E+06 3.8645627600E+06 3.7533692972E+01 1.4100661010E+02 5.3495443365E+01
950203 05NOV08 2005.8520 53682.48000 12:00:00 -3.9359667908E+06 3.1865312881E+06 3.8645627648E+06 3.7533692979E+01 1.4100661005E+02 5.3502338869E+01
950203 05NOV09 2005.8547 53683.46550 12:00:00 -3.9359667888E+06 3.1865312887E+06 3.8645627624E+06 3.7533692968E+01 1.4100661003E+02 5.3499943447E+01
950203 05NOV10 2005.8575 53684.48750 12:00:00 -3.9359667919E+06 3.1865312913E+06 3.8645627626E+06 3.7533692947E+01 1.4100661002E+02 5.3503273258E+01
950203 05NOV11 2005.8602 53685.47300 12:00:00 -3.9359667904E+06 3.1865312870E+06 3.8645627625E+06 3.7533692968E+01 1.4100661005E+02 5.3500142239E+01
950203 05NOV12 2005.8630 53686.49500 12:00:00 -3.9359667907E+06 3.1865312898E+06 3.8645627608E+06 3.7533692945E+01 1.4100661003E+02 5.3500688585E+01
950203 05NOV13 2005.8657 53687.48050 12:00:00 -3.9359667854E+06 3.1865312932E+06 3.8645627634E+06 3.7533692974E+01 1.4100660996E+02 5.3500702548E+01
950203 05NOV14 2005.8684 53688.46600 12:00:00 -3.9359667831E+06 3.1865312840E+06 3.8645627602E+06 3.7533692993E+01 1.4100661003E+02 5.3492744870E+01
950203 05NOV15 2005.8712 53689.48800 12:00:00 -3.9359667926E+06 3.1865312928E+06 3.8645627636E+06 3.7533692946E+01 1.4100661002E+02 5.3505062382E+01
950203 05NOV16 2005.8739 53690.47350 12:00:00 -3.9359667800E+06 3.1865312871E+06 3.8645627558E+06 3.7533692964E+01 1.4100660998E+02 5.3489700471E+01
950203 05NOV17 2005.8767 53691.49550 12:00:00 -3.9359667819E+06 3.1865312882E+06 3.8645627573E+06 3.7533692963E+01 1.4100660998E+02 5.3492334217E+01
950203 05NOV18 2005.8794 53692.48100 12:00:00 -3.9359667811E+06 3.1865313033E+06 3.8645627671E+06 3.7533692984E+01 1.4100660984E+02 5.3505346136E+01
950203 05NOV19 2005.8821 53693.46649 12:00:00 -3.9359667919E+06 3.1865312926E+06 3.8645627658E+06 3.7533692966E+01 1.4100661001E+02 5.3505871456E+01
950203 05NOV20 2005.8849 53694.48850 12:00:00 -3.9359667793E+06 3.1865312945E+06 3.8645627556E+06 3.7533692940E+01 1.4100660991E+02 5.3492839624E+01
950203 05NOV21 2005.8876 53695.47399 12:00:00 -3.9359667849E+06 3.1865312975E+06 3.8645627585E+06 3.7533692926E+01 1.4100660992E+02 5.3499554766E+01
950203 05NOV22 2005.8904 53696.49600 12:00:00 -3.9359667876E+06 3.1865313001E+06 3.8645627629E+06 3.7533692937E+01 1.4100660992E+02 5.3505196801E+01
950203 05NOV23 2005.8931 53697.48149 12:00:00 -3.9359667862E+06 3.1865312959E+06 3.8645627630E+06 3.7533692959E+01 1.4100660994E+02 5.3502299159E+01
950203 05NOV24 2005.8958 53698.46699 12:00:00 -3.9359667886E+06 3.1865312978E+06 3.8645627663E+06 3.7533692965E+01 1.4100660994E+02 5.3506736861E+01
950203 05NOV25 2005.8986 53699.48899 12:00:00 -3.9359667943E+06 3.1865312923E+06 3.8645627589E+06 3.7533692907E+01 1.4100661003E+02 5.3502997286E+01
950203 05NOV26 2005.9013 53700.47449 12:00:00 -3.9359667848E+06 3.1865312909E+06 3.8645627587E+06 3.7533692951E+01 1.4100660998E+02 5.3496321731E+01
950203 05NOV27 2005.9041 53701.49649 12:00:00 -3.9359667955E+06 3.1865312953E+06 3.8645627676E+06 3.7533692954E+01 1.4100661002E+02 5.3510534096E+01
950203 05NOV28 2005.9068 53702.48199 12:00:00 -3.9359667931E+06 3.1865312959E+06 3.8645627670E+06 3.7533692958E+01 1.4100660999E+02 5.3508988752E+01
950203 05NOV29 2005.9095 53703.46749 12:00:00 -3.9359667907E+06 3.1865312985E+06 3.8645627699E+06 3.7533692980E+01 1.4100660995E+02 5.3510573659E+01
950203 05NOV30 2005.9123 53704.48949 12:00:00 -3.9359667887E+06 3.1865312937E+06 3.8645627652E+06 3.7533692971E+01 1.4100660998E+02 5.3504082537E+01
950203 05DEC01 2005.9150 53705.47499 12:00:00 -3.9359667851E+06 3.1865312920E+06 3.8645627611E+06 3.7533692963E+01 1.4100660997E+02 5.3498517653E+01
950203 05DEC02 2005.9178 53706.49699 12:00:00 -3.9359667928E+06 3.1865312866E+06 3.8645627647E+06 3.7533692975E+01 1.4100661007E+02 5.3502762142E+01
950203 05DEC03 2005.9205 53707.48249 12:00:00 -3.9359667897E+06 3.1865313007E+06 3.8645627791E+06 3.7533693042E+01 1.4100660993E+02 5.3516659974E+01
950203 05DEC04 2005.9232 53708.46800 12:00:00 -3.9359667867E+06 3.1865312877E+06 3.8645627705E+06 3.7533693038E+01 1.4100661002E+02 5.3503084921E+01
950203 05DEC05 2005.9260 53709.48999 12:00:00 -3.9359667843E+06 3.1865312849E+06 3.8645627599E+06 3.7533692982E+01 1.4100661003E+02 5.3493750777E+01
950203 05DEC06 2005.9287 53710.47550 12:00:00 -3.9359667806E+06 3.1865312787E+06 3.8645627558E+06 3.7533692990E+01 1.4100661006E+02 5.3485878862E+01
950203 05DEC07 2005.9315 53711.49749 12:00:00 -3.9359667842E+06 3.1865312862E+06 3.8645627697E+06 3.7533693048E+01 1.4100661001E+02 5.3500308248E+01
950203 05DEC08 2005.9342 53712.48300 12:00:00 -3.9359667839E+06 3.1865312933E+06 3.8645627630E+06 3.7533692977E+01 1.4100660995E+02 5.3499584259E+01
950203 05DEC09 2005.9369 53713.46850 12:00:00 -3.9359667832E+06 3.1865312720E+06 3.8645627530E+06 3.7533692982E+01 1.4100661013E+02 5.3482432338E+01
950203 05DEC10 2005.9397 53714.49050 12:00:00 -3.9359667837E+06 3.1865312901E+06 3.8645627643E+06 3.7533692999E+01 1.4100660998E+02 5.3498656262E+01
950203 05DEC11 2005.9424 53715.47600 12:00:00 -3.9359667814E+06 3.1865312844E+06 3.8645627577E+06 3.7533692981E+01 1.4100661001E+02 5.3490373629E+01
950203 05DEC12 2005.9452 53716.49800 12:00:00 -3.9359667869E+06 3.1865312962E+06 3.8645627684E+06 3.7533692993E+01 1.4100660995E+02 5.3506170115E+01
950203 05DEC13 2005.9479 53717.48350 12:00:00 -3.9359667798E+06 3.1865312845E+06 3.8645627619E+06 3.7533693017E+01 1.4100661000E+02 5.3491996155E+01
950203 05DEC14 2005.9506 53718.46899 12:00:00 -3.9359667819E+06 3.1865312838E+06 3.8645627620E+06 3.7533693012E+01 1.4100661002E+02 5.3493002089E+01
950203 05DEC15 2005.9534 53719.49100 12:00:00 -3.9359667813E+06 3.1865312859E+06 3.8645627604E+06 3.7533692995E+01 1.4100661000E+02 5.3492705377E+01
950203 05DEC16 2005.9561 53720.47649 12:00:00 -3.9359667793E+06 3.1865312834E+06 3.8645627566E+06 3.7533692985E+01 1.4100661000E+02 5.3487910206E+01
950203 05DEC17 2005.9589 53721.49850 12:00:00 -3.9359667849E+06 3.1865312914E+06 3.8645627628E+06 3.7533692978E+01 1.4100660997E+02 5.3499130688E+01
950203 05DEC18 2005.9616 53722.48399 12:00:00 -3.9359667758E+06 3.1865312815E+06 3.8645627559E+06 3.7533693002E+01 1.4100661000E+02 5.3484378535E+01
950203 05DEC19 2005.9643 53723.46949 12:00:00 -3.9359667794E+06 3.1865312925E+06 3.8645627630E+06 3.7533692999E+01 1.4100660993E+02 5.3496411589E+01
950203 05DEC20 2005.9671 53724.49149 12:00:00 -3.9359667829E+06 3.1865312914E+06 3.8645627563E+06 3.7533692940E+01 1.4100660996E+02 5.3493938045E+01
950203 05DEC21 2005.9698 53725.47699 12:00:00 -3.9359667884E+06 3.1865312917E+06 3.8645627618E+06 3.7533692955E+01 1.4100661000E+02 5.3500828310E+01
950203 05DEC22 2005.9726 53726.49899 12:00:00 -3.9359667826E+06 3.1865312885E+06 3.8645627572E+06 3.7533692958E+01 1.4100660998E+02 5.3492854417E+01
950203 05DEC23 2005.9753 53727.48449 12:00:00 -3.9359667858E+06 3.1865312887E+06 3.8645627586E+06 3.7533692954E+01 1.4100661000E+02 5.3495779390E+01
950203 05DEC24 2005.9780 53728.47000 12:00:00 -3.9359667944E+06 3.1865312957E+06 3.8645627703E+06 3.7533692976E+01 1.4100661000E+02 5.3511700638E+01
950203 05DEC25 2005.9808 53729.49199 12:00:00 -3.9359667809E+06 3.1865312888E+06 3.8645627649E+06 3.7533693019E+01 1.4100660997E+02 5.3496647403E+01
950203 05DEC26 2005.9835 53730.47750 12:00:00 -3.9359667872E+06 3.1865312814E+06 3.8645627611E+06 3.7533692991E+01 1.4100661008E+02 5.3494522791E+01
950203 05DEC27 2005.9863 53731.49949 12:00:00 -3.9359667821E+06 3.1865312921E+06 3.8645627672E+06 3.7533693019E+01 1.4100660995E+02 5.3500434848E+01
950203 05DEC28 2005.9890 53732.48500 12:00:00 -3.9359667868E+06 3.1865312872E+06 3.8645627648E+06 3.7533692999E+01 1.4100661002E+02 5.3499424468E+01
950203 05DEC29 2005.9917 53733.47050 12:00:00 -3.9359667758E+06 3.1865312959E+06 3.8645627646E+06 3.7533693014E+01 1.4100660987E+02 5.3496864085E+01
950203 05DEC30 2005.9945 53734.49250 12:00:00 -3.9359667765E+06 3.1865312879E+06 3.8645627605E+06 3.7533693010E+01 1.4100660995E+02 5.3490805867E+01
950203 05DEC31 2005.9972 53735.47800 12:00:00 -3.9359667782E+06 3.1865312884E+06 3.8645627587E+06 3.7533692988E+01 1.4100660995E+02 5.3491006507E+01
950203 06JAN01 2006.0000 53736.50000 12:00:00 -3.9359667793E+06 3.1865312877E+06 3.8645627607E+06 3.7533693000E+01 1.4100660997E+02 5.3492553643E+01
950203 06JAN02 2006.0027 53737.48550 12:00:00 -3.9359667910E+06 3.1865312933E+06 3.8645627628E+06 3.7533692946E+01 1.4100661000E+02 5.3503838360E+01
950203 06JAN03 2006.0054 53738.47100 12:00:00 -3.9359667809E+06 3.1865312938E+06 3.8645627623E+06 3.7533692983E+01 1.4100660992E+02 5.3497558296E+01
950203 06JAN04 2006.0082 53739.49300 12:00:00 -3.9359667891E+06 3.1865312939E+06 3.8645627656E+06 3.7533692972E+01 1.4100660998E+02 5.3504672556E+01
950203 06JAN05 2006.0109 53740.47850 12:00:00 -3.9359667821E+06 3.1865312891E+06 3.8645627576E+06 3.7533692961E+01 1.4100660997E+02 5.3493089329E+01
950203 06JAN06 2006.0136 53741.46399 12:00:00 -3.9359667807E+06 3.1865312916E+06 3.8645627599E+06 3.7533692975E+01 1.4100660994E+02 5.3494875132E+01
950203 06JAN07 2006.0164 53742.48600 12:00:00 -3.9359667832E+06 3.1865312840E+06 3.8645627588E+06 3.7533692982E+01 1.4100661003E+02 5.3491953583E+01
